"term_id","langs","country","term","type","code_lang","hl","gl","Collection date","Result number","Link","domain","top-level domain","link_type","link_accessibility","site_type","content_producer","How recent is the information?","What is the author background?","Are there major scientific errors in the link?","How accurate is the scientific content presented in the link?","Jargon score","Are the following sources available in the link? (mark all that apply)","agg_sci_qual","agg_sci_qual_norm","ndcg"
"44","French","Paris,Paris,Ile-de-France,France","Mars","Novel Science and Technology Issues","fr","fr","fr","4.12.2022",8,"https://www.stelvision.com/astro/que-sait-on-de-mars/","www.stelvision.com","stelvision.com",1,1,5,12,4,2,2,3,3,"4,5,6,7",8.5,4,0.990117338797437
"44","French","Paris,Paris,Ile-de-France,France","Mars","Novel Science and Technology Issues","fr","fr","fr","4.12.2022",9,"https://fra.mars.com/","fra.mars.com","mars.com",1,4,2,12,1,1,0,0,0,"6",3,1,0.990117338797437
"44","French","Kinshasa,Democratic Republic of the Congo","Mars","Novel Science and Technology Issues","fr","fr","cg","4.12.2022",10,"https://www.stelvision.com/astro/observer-mars/","www.stelvision.com","stelvision.com",1,1,5,12,4,2,2,3,3,"5,6,7",8.5,4.25,1
"44","French","Kinshasa,Democratic Republic of the Congo","Mars","Novel Science and Technology Issues","fr","fr","cg","4.12.2022",12,"https://www.mars.com/","www.mars.com","mars.com",1,4,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1
"44","French","Paris,Paris,Ile-de-France,France","Mars","Novel Science and Technology Issues","fr","fr","fr","4.12.2022",13,"https://www.ouest-france.fr/sciences/espace/mars/","www.ouest-france.fr","ouest-france.fr",1,4,2,11,1,1,0,0,0,"6",4,1.5,0.990117338797437
"45","French","Paris,Paris,Ile-de-France,France","Astéroïdes","Novel Science and Technology Issues","fr","fr","fr","4.12.2022",3,"https://www.asc-csa.gc.ca/fra/satellites/osiris-rex/asteroide.asp","www.asc-csa.gc.ca","asc-csa.gc.ca",1,1,5,1,4,1,2,3,3,"4,5,6,7,8",10,4.75,0.997298840421607
"45","French","Paris,Paris,Ile-de-France,France","Astéroïdes","Novel Science and Technology Issues","fr","fr","fr","4.12.2022",4,"https://www.youtube.com/watch?v=0guRUSLzbzY","www.youtube.com","youtube.com",2,1,3,14,4,1,2,3,3,"3,5,6",8,4,0.997298840421607
"45","French","Paris,Paris,Ile-de-France,France","Astéroïdes","Novel Science and Technology Issues","fr","fr","fr","4.12.2022",6,"https://www.youtube.com/watch?v=pZuCMmVzk5c","www.youtube.com","youtube.com",2,1,3,14,4,2,2,2,3,"1",6.5,3.5,0.997298840421607
"45","French","Paris,Paris,Ile-de-France,France","Astéroïdes","Novel Science and Technology Issues","fr","fr","fr","4.12.2022",7,"https://www.insu.cnrs.fr/fr/cnrsinfo/asteroides-et-cometes-nous-racontent-lhistoire-du-systeme-solaire","www.insu.cnrs.fr","cnrs.fr",1,1,5,1,4,2,2,3,2,"4,5,6",8.5,4,0.997298840421607
"45","French","Paris,Paris,Ile-de-France,France","Astéroïdes","Novel Science and Technology Issues","fr","fr","fr","4.12.2022",8,"https://www.futura-sciences.com/sciences/definitions/asteroide-asteroide-870/","www.futura-sciences.com","futura-sciences.com",1,1,5,7,3,2,2,3,3,"4,5,6,7",7.5,3,0.997298840421607
"45","French","Kinshasa,Democratic Republic of the Congo","Astéroïdes","Novel Science and Technology Issues","fr","fr","cg","4.12.2022",10,"https://www.youtube.com/watch?v=KoNZUPAJZmo","www.youtube.com","youtube.com",1,1,3,14,2,3,2,3,1,"3,5,7",5,2.25,0.906224375284964
"45","French","Kinshasa,Democratic Republic of the Congo","Astéroïdes","Novel Science and Technology Issues","fr","fr","cg","4.12.2022",12,"https://www.numerama.com/sciences/746451-quest-ce-quun-asteroide.html","www.numerama.com","numerama.com",1,1,5,11,4,2,2,3,3,"4,5,6,7",7.5,3.5,0.906224375284964
"45","French","Paris,Paris,Ile-de-France,France","Astéroïdes","Novel Science and Technology Issues","fr","fr","fr","4.12.2022",12,"https://www.le-systeme-solaire.net/asteroides.html","www.le-systeme-solaire.net","le-systeme-solaire.net",1,1,5,7,1,1,2,3,2,"5,6,7",6,2.5,0.997298840421607
"46","French","Paris,Paris,Ile-de-France,France","CRISPR","Novel Science and Technology Issues","fr","fr","fr","4.12.2022",1,"https://www.museum.toulouse.fr/-/crispr-cas-une-technique-revolutionnaire-pour-modifier-le-genome","www.museum.toulouse.fr","toulouse.fr",1,1,5,7,4,3,2,3,1,"5, 6,2009",9,4.5,1
"46","French","Paris,Paris,Ile-de-France,France","CRISPR","Novel Science and Technology Issues","fr","fr","fr","4.12.2022",2,"https://www.medecinesciences.org/en/articles/medsci/full_html/2015/12/medsci20153111p1014/medsci20153111p1014.html","www.medecinesciences.org","medecinesciences.org",1,1,5,7,3,3,2,3,1,"4,6,7,8,9",8,3.5,1
"46","French","Paris,Paris,Ile-de-France,France","CRISPR","Novel Science and Technology Issues","fr","fr","fr","4.12.2022",3,"https://www.afm-telethon.fr/fr/termes/crisprcas9","www.afm-telethon.fr","afm-telethon.fr",1,1,5,2,4,1,2,3,2,"5,6",5,2.5,1
"46","French","Paris,Paris,Ile-de-France,France","CRISPR","Novel Science and Technology Issues","fr","fr","fr","4.12.2022",5,"https://www.youtube.com/watch?v=RplWR12npqM","www.youtube.com","youtube.com",2,1,3,14,3,3,2,3,2,"3,4,5,6",6,2.25,1
"46","French","Paris,Paris,Ile-de-France,France","CRISPR","Novel Science and Technology Issues","fr","fr","fr","4.12.2022",10,"https://www.semae-pedagogie.org/sujet/biotechnologies-edition-genome-retouche-genetique-crispr-cas9/","www.semae-pedagogie.org","semae-pedagogie.org",1,1,5,2,1,1,2,3,1,"4,5,",5,2,1
"46","French","Kinshasa,Democratic Republic of the Congo","CRISPR","Novel Science and Technology Issues","fr","fr","cg","4.12.2022",10,"https://medlineplus.gov/genetics/understanding/genomicresearch/genomeediting/","medlineplus.gov","medlineplus.gov",1,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"47","French","Paris,Paris,Ile-de-France,France","Véhicule Autonome","Novel Science and Technology Issues","fr","fr","fr","4.12.2022",2,"https://www.renaultgroup.com/innovation/vehicule-autonome/","www.renaultgroup.com","renaultgroup.com",1,1,5,12,1,1,2,3,2,"4,5,6",7,2.75,0.947135735716171
"47","French","Paris,Paris,Ile-de-France,France","Véhicule Autonome","Novel Science and Technology Issues","fr","fr","fr","4.12.2022",3,"https://www.ornikar.com/code/cours/usagers/voitures-autonomes","www.ornikar.com","ornikar.com",1,1,5,12,1,1,2,3,3,"5,6",7,3,0.947135735716171
"47","French","Paris,Paris,Ile-de-France,France","Véhicule Autonome","Novel Science and Technology Issues","fr","fr","fr","4.12.2022",4,"https://www.ifpenergiesnouvelles.fr/enjeux-et-prospective/decryptages/transports/vehicule-connecte-et-autonome","www.ifpenergiesnouvelles.fr","ifpenergiesnouvelles.fr",1,1,5,3,1,1,2,3,2,"5,6,7",7,3,0.947135735716171
"47","French","Kinshasa,Democratic Republic of the Congo","Véhicule Autonome","Novel Science and Technology Issues","fr","fr","cg","4.12.2022",10,"https://iramis.cea.fr/ComScience/Phases/phases_23/p23article1.html","iramis.cea.fr","cea.fr",1,1,5,3,1,1,2,3,1,"5",4,1.75,1
"47","French","Paris,Paris,Ile-de-France,France","Véhicule Autonome","Novel Science and Technology Issues","fr","fr","fr","4.12.2022",10,"https://www.futura-sciences.com/tech/definitions/voiture-autonome-voiture-autonome-15601/","www.futura-sciences.com","futura-sciences.com",1,1,5,7,1,1,2,3,3,"5, 6",8,3.5,0.947135735716171
"49","French","Paris,Paris,Ile-de-France,France","trou noir","Novel Science and Technology Issues","fr","fr","fr","4.12.2022",2,"https://www.techno-science.net/actualite/detection-plus-lointaine-trou-noir-avalant-etoile-N22608.html","www.techno-science.net","techno-science.net",3,1,5,7,4,2,2,3,3,"3,5,6,7",6.5,3.5,0.961353698782301
"49","French","Kinshasa,Democratic Republic of the Congo","trou noir","Novel Science and Technology Issues","fr","fr","cg","4.12.2022",4,"https://www.ledevoir.com/societe/science/772930/un-trou-noir-tres-lointain-surpris-en-plein-souper","www.ledevoir.com","ledevoir.com",3,1,1,11,4,2,2,3,2,"5",5.5,3,1
"49","French","Paris,Paris,Ile-de-France,France","trou noir","Novel Science and Technology Issues","fr","fr","fr","4.12.2022",8,"https://www.sciencesetavenir.fr/espace/systeme-solaire/l-etonnant-scenario-de-la-traversee-de-la-terre-par-un-micro-trou-noir_167993","www.sciencesetavenir.fr","sciencesetavenir.fr",3,1,1,7,4,3,1,3,3,"3,5",8,4.25,0.961353698782301
"49","French","Paris,Paris,Ile-de-France,France","trou noir","Novel Science and Technology Issues","fr","fr","fr","4.12.2022",9,"https://www.techno-science.net/definition/2855.html","www.techno-science.net","techno-science.net",1,1,5,7,1,1,2,3,2,"4,5,6,9",7,2.75,0.961353698782301
"49","French","Paris,Paris,Ile-de-France,France","trou noir","Novel Science and Technology Issues","fr","fr","fr","4.12.2022",10,"https://www.asc-csa.gc.ca/fra/astronomie/fiches-information/trous-noirs.asp","www.asc-csa.gc.ca","asc-csa.gc.ca",1,1,5,1,4,1,2,3,3,"5,6",7,3.5,0.961353698782301
"49","French","Paris,Paris,Ile-de-France,France","trou noir","Novel Science and Technology Issues","fr","fr","fr","4.12.2022",12,"https://www.futura-sciences.com/sciences/definitions/univers-trou-noir-62/","www.futura-sciences.com","futura-sciences.com",1,1,5,7,4,2,2,3,3,"5,6,7",7.5,3.75,0.961353698782301
"49","French","Kinshasa,Democratic Republic of the Congo","trou noir","Novel Science and Technology Issues","fr","fr","cg","4.12.2022",14,"https://www.sciencesetavenir.fr/tag_theme/trou-noir_9381/","www.sciencesetavenir.fr","sciencesetavenir.fr",1,4,2,7,1,1,0,0,0,"6",4,1.5,1
"52","French","Paris,Paris,Ile-de-France,France","mutations","Novel Science and Technology Issues","fr","fr","fr","4.12.2022",3,"https://www.larousse.fr/dictionnaires/francais/mutation/53438","www.larousse.fr","larousse.fr",1,1,1,10,1,1,2,3,3,"6",7,3.25,0.98236803666644
"52","French","Paris,Paris,Ile-de-France,France","mutations","Novel Science and Technology Issues","fr","fr","fr","4.12.2022",4,"http://acces.ens-lyon.fr/biotic/genetic/mutation/html/mutation.htm","acces.ens-lyon.fr","ens-lyon.fr",1,1,1,6,2,3,2,3,1,"6,8",6,2.75,0.98236803666644
"52","French","Paris,Paris,Ile-de-France,France","mutations","Novel Science and Technology Issues","fr","fr","fr","4.12.2022",5,"https://www.education.gouv.fr/mutation-des-personnels-enseignants-du-premier-degre-5498","www.education.gouv.fr","education.gouv.fr",1,4,1,1,4,1,0,0,0,"6",4,2.25,0.98236803666644
"52","French","Kinshasa,Democratic Republic of the Congo","mutations","Novel Science and Technology Issues","fr","fr","cg","4.12.2022",6,"https://www.genome.gov/genetics-glossary/Mutation","www.genome.gov","genome.gov",1,3,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0
"52","French","Paris,Paris,Ile-de-France,France","mutations","Novel Science and Technology Issues","fr","fr","fr","4.12.2022",9,"https://www.medecinesciences.org/en/articles/medsci/full_html/2005/09/medsci20052111p969/medsci20052111p969.html","www.medecinesciences.org","medecinesciences.org",1,1,1,7,2,3,2,3,1,"6,7,8,9",7,3.25,0.98236803666644
"54","French","Paris,Paris,Ile-de-France,France","Sécurité alimentaire","Socio-Scientific Issues","fr","fr","fr","4.12.2022",1,"https://www.oecd.org/fr/agriculture/sujets/securite-alimentaire/","www.oecd.org","oecd.org",1,1,1,4,1,1,2,3,3,"6,",5,2.25,0.853971573760333
"54","French","Paris,Paris,Ile-de-France,France","Sécurité alimentaire","Socio-Scientific Issues","fr","fr","fr","4.12.2022",3,"https://www.vie-publique.fr/questions-reponses/284445-la-securite-alimentaire-en-dix-questions","www.vie-publique.fr","vie-publique.fr",1,1,5,1,4,1,2,3,3,"5,6",10,5,0.853971573760333
"54","French","Kinshasa,Democratic Republic of the Congo","Sécurité alimentaire","Socio-Scientific Issues","fr","fr","cg","4.12.2022",4,"https://www.actioncontrelafaim.org/notre-expertise/securite-alimentaire-et-moyens-dexistence/","www.actioncontrelafaim.org","actioncontrelafaim.org",1,1,1,2,1,1,2,3,3,"6,7",5,2.25,1
"54","French","Paris,Paris,Ile-de-France,France","Sécurité alimentaire","Socio-Scientific Issues","fr","fr","fr","4.12.2022",4,"https://agriculture.gouv.fr/mots-cles/securite-alimentaire","agriculture.gouv.fr","agriculture.gouv.fr",1,4,2,1,1,1,0,0,0,"5,6",5,1.75,0.853971573760333
"54","French","Kinshasa,Democratic Republic of the Congo","Sécurité alimentaire","Socio-Scientific Issues","fr","fr","cg","4.12.2022",9,"https://www.preventionweb.net/resource/master-en-prevention-et-gestion-des-risques-lies-la-securite-alimentaire-en-afrique-pgrsa","www.preventionweb.net","preventionweb.net",1,4,1,17,1,1,0,0,3,"1",2,1,1
"54","French","Paris,Paris,Ile-de-France,France","Sécurité alimentaire","Socio-Scientific Issues","fr","fr","fr","4.12.2022",10,"https://www.permis-de-exploitation.fr/guides/permis-dexploitation/892-l-definition-securite-alimentaire.html","www.permis-de-exploitation.fr","permis-de-exploitation.fr",1,1,1,1,1,1,2,3,3,"6",8,3.75,0.853971573760333
"58","French","Paris,Paris,Ile-de-France,France","Énergie renouvelable","Socio-Scientific Issues","fr","fr","fr","4.12.2022",1,"https://www.edf.fr/groupe-edf/espaces-dedies/l-energie-de-a-a-z/tout-sur-l-energie/le-developpement-durable/qu-est-ce-qu-une-energie-renouvelable","www.edf.fr","edf.fr",1,1,5,12,1,1,2,3,3,"2,4,5,7,",7,3,0.784082078570089
"58","French","Kinshasa,Democratic Republic of the Congo","Énergie renouvelable","Socio-Scientific Issues","fr","fr","cg","4.12.2022",3,"https://youmatter.world/fr/definition/energies-renouvelables-definition/","youmatter.world","youmatter.world",1,1,1,11,4,1,2,3,3,"6,7",6,3.25,0.994750258205237
"58","French","Paris,Paris,Ile-de-France,France","Énergie renouvelable","Socio-Scientific Issues","fr","fr","fr","4.12.2022",3,"https://www.lemonde.fr/economie/article/2022/12/03/les-retards-les-espoirs-et-le-pactole-des-energies-renouvelables-en-france_6152768_3234.html","www.lemonde.fr","lemonde.fr",3,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.784082078570089
"58","French","Kinshasa,Democratic Republic of the Congo","Énergie renouvelable","Socio-Scientific Issues","fr","fr","cg","4.12.2022",6,"https://www.planete-energies.com/fr/medias/decryptages/les-energies-renouvelables","www.planete-energies.com","planete-energies.com",1,1,5,6,3,1,2,3,3,"5,6,7",6,2.5,0.994750258205237
"58","French","Paris,Paris,Ile-de-France,France","Énergie renouvelable","Socio-Scientific Issues","fr","fr","fr","4.12.2022",6,"https://www.la-croix.com/Economie/Hydroelectricite-petits-barrages-veulent-produire-plus-2022-12-03-1201244905","www.la-croix.com","la-croix.com",3,2,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.784082078570089
"58","French","Paris,Paris,Ile-de-France,France","Énergie renouvelable","Socio-Scientific Issues","fr","fr","fr","4.12.2022",7,"https://www.ecologie.gouv.fr/energies-renouvelables","www.ecologie.gouv.fr","ecologie.gouv.fr",1,1,1,1,4,1,2,3,3,"6,7",8,4.25,0.784082078570089
"58","French","Paris,Paris,Ile-de-France,France","Énergie renouvelable","Socio-Scientific Issues","fr","fr","fr","4.12.2022",8,"https://www.un.org/fr/climatechange/what-is-renewable-energy","www.un.org","un.org",1,1,5,4,1,1,2,3,3,"5,6,9",8,3.5,0.784082078570089
"58","French","Kinshasa,Democratic Republic of the Congo","Énergie renouvelable","Socio-Scientific Issues","fr","fr","cg","4.12.2022",10,"https://energie.wallonie.be/fr/energies-renouvelables.html?IDC=6169","energie.wallonie.be","wallonie.be",1,1,1,1,1,1,2,3,3,"5",6,2.75,0.994750258205237
"58","French","Paris,Paris,Ile-de-France,France","Énergie renouvelable","Socio-Scientific Issues","fr","fr","fr","4.12.2022",12,"https://www.techno-science.net/definition/3390.html","www.techno-science.net","techno-science.net",1,1,5,7,1,1,2,3,2,"5,6,9",7,3,0.784082078570089
"59","French","Paris,Paris,Ile-de-France,France","Changement climatique","Socio-Scientific Issues","fr","fr","fr","4.12.2022",1,"https://www.un.org/fr/climatechange/what-is-climate-change","www.un.org","un.org",1,1,5,4,1,1,2,3,3,"5,6,7",7,3,0.855284639649879
"59","French","Paris,Paris,Ile-de-France,France","Changement climatique","Socio-Scientific Issues","fr","fr","fr","4.12.2022",3,"https://www.ecologie.gouv.fr/politiques/comprendre-changement-climatique","www.ecologie.gouv.fr","ecologie.gouv.fr",3,4,2,1,1,1,0,0,0,"6",4,1.5,0.855284639649879
"59","French","Kinshasa,Democratic Republic of the Congo","Changement climatique","Socio-Scientific Issues","fr","fr","cg","4.12.2022",5,"https://www.amnesty.org/fr/get-involved/take-action/?utm_source=google&utm_medium=cpc&gclid=EAIaIQobChMIpYqn37Tf-wIVgDizAB0BMAVjEAAYASAEEgLqI_D_BwE","www.amnesty.org","amnesty.org",1,4,2,2,1,1,0,0,0,"5,6",5,1.75,0.873121979081553
"59","French","Paris,Paris,Ile-de-France,France","Changement climatique","Socio-Scientific Issues","fr","fr","fr","4.12.2022",6,"https://www.letelegramme.fr/finistere/plabennec/un-spectacle-rock-sur-le-changement-climatique-pour-les-ecoliers-du-pays-des-abers-03-12-2022-13233490.php","www.letelegramme.fr","letelegramme.fr",3,1,5,11,4,1,2,3,3,"5,6",9,4.5,0.855284639649879
"59","French","Kinshasa,Democratic Republic of the Congo","Changement climatique","Socio-Scientific Issues","fr","fr","cg","4.12.2022",7,"https://www.un.org/fr/global-issues/climate-change","www.un.org","un.org",1,1,5,4,1,1,2,3,1,"5,6,7,9",6,2.5,0.873121979081553
"59","French","Paris,Paris,Ile-de-France,France","Changement climatique","Socio-Scientific Issues","fr","fr","fr","4.12.2022",7,"https://www.radiofrance.fr/franceculture/podcasts/la-transition-de-la-semaine/comment-le-rechauffement-climatique-change-notre-physiologie-7280027","www.radiofrance.fr","radiofrance.fr",1,1,6,11,4,3,2,3,2,"5",7,3.5,0.855284639649879
"59","French","Paris,Paris,Ile-de-France,France","Changement climatique","Socio-Scientific Issues","fr","fr","fr","4.12.2022",8,"https://www.eaufrance.fr/le-changement-climatique","www.eaufrance.fr","eaufrance.fr",1,1,5,1,1,1,2,3,2,"4,5,6,7,",7,2.75,0.855284639649879
"59","French","Kinshasa,Democratic Republic of the Congo","Changement climatique","Socio-Scientific Issues","fr","fr","cg","4.12.2022",12,"https://www.myclimate.org/fr/sinformer/faq/faq-detail/quelles-sont-les-consequences-du-changement-climatique/","www.myclimate.org","myclimate.org",1,1,5,2,4,1,2,3,1,"5,9",5,2.75,0.873121979081553
"59","French","Kinshasa,Democratic Republic of the Congo","Changement climatique","Socio-Scientific Issues","fr","fr","cg","4.12.2022",13,"https://journals.openedition.org/vertigo/4042","journals.openedition.org","openedition.org",1,1,5,8,2,3,2,3,1,"4,5,6,7",8,3.25,0.873121979081553
"59","French","Paris,Paris,Ile-de-France,France","Changement climatique","Socio-Scientific Issues","fr","fr","fr","4.12.2022",13,"https://librairie.ademe.fr/cadic/1413/guide-pratique-changement-climatique.pdf?modal=false","librairie.ademe.fr","ademe.fr",1,1,5,1,4,2,2,3,2,"4,5,7",9.5,4.75,0.855284639649879
"65","French","Paris,Paris,Ile-de-France,France","Pollution du sol","Socio-Scientific Issues","fr","fr","fr","4.12.2022",2,"http://risquesenvironnementaux-collectivites.oree.org/le-guide/risques-mon-territoire/sante-environnement/pollution-du-sol.html","risquesenvironnementaux-collectivites.oree.org","oree.org",1,1,5,2,1,2,2,3,1,"5, 6, 2009",7.5,3.25,0.913701822043342
